"LGA","Year","CroplandESA_pw","AgricultureESA_pw","UrbanESA_pw","ForestESA_pw"
"9_3","2017",0.0653273086860003,0.232965201497706,0.0215434258238745,0.558169763321367
"1_1","2018",0.268421358950945,0.556427044598612,0.212434571655671,0.191176221224012
"10_1","2018",0.325225931372449,0.701531305266091,0.102828016075157,0.113818319812297
"10_2","2018",0.123676593402154,0.331884345950712,0.17626976437499,0.425100845696951
"11_1","2018",0.350688077008394,0.783499899686358,0.0379060193052861,0.0534312257011064
"12_1","2018",0.159522694734873,0.210774390880118,0.0625803124849132,0.648791811193938
"12_2","2018",0.413046155653816,0.433367707286565,0.468836845306371,0.0880841782230214
"12_3","2018",0.48732527966341,0.575673422592648,0.0497520137489361,0.318061024717034
"13_1","2018",0.1993893566266,0.506535534795748,0.151154446275532,0.33453423071242
"14_1","2018",0.0538135579230802,0.182390702425074,0.103081425364958,0.534025019592386
"15_1","2018",0.328900736109665,0.462540159715335,0.310891985905025,0.083254314234667
"16_1","2018",0.849049326932955,0.881541303822509,0.100218755189855,0.00120035459308458
"16_2","2018",0.887221622780948,0.950650325671107,0.0282764966811293,0.00803509072885249
"16_3","2018",0.897316689402641,0.946982533960662,0.0319451547765541,0.000114678299183979
"17_1","2018",0.121604510841237,0.567606611934391,0.0569733693155329,0.321892657950545
"18_1","2018",0.487664672833212,0.784719827863824,0.0692764354604886,0.000947248545433325
"18_2","2018",0.581908918668402,0.863286402388019,0.0496018129655067,0.0000162479395598388
"18_3","2018",0.944714173748095,0.971459181814252,0.0240118453543085,0.0000545784181150236
"19_1","2018",0.665994244863687,0.818222038696434,0.0148915974673133,0.0266043748861537
"19_2","2018",0.419568705941141,0.479299166107747,0.465577316918022,0.00109970067752027
"19_3","2018",0.817484457265127,0.836611023642238,0.161315334694033,0.0000190307160664081
"19_4","2018",0.375063912625955,0.653596066499419,0.0134185369951724,0.14507427235388
"19_5","2018",0.290592520191094,0.411136692780135,0.00785702035805341,0.0167995921837349
"19_6","2018",0.833509726651688,0.927654249775812,0.0341399610830556,0.00716157609362006
"2_1","2018",0.652471054306119,0.745455293584944,0.196427660364134,0.0072163354104051
"2_2","2018",0.71773162733002,0.836029943512436,0.0387936183623282,0.0739231334730526
"2_3","2018",0.797167073214018,0.866132728003532,0.0647411470576132,0.0262874154476856
"2_4","2018",0.815787166704268,0.917974374927279,0.0379594522875295,0.0172649742485227
"2_5","2018",0.204140040851906,0.301541688235065,0.0516439912025659,0.515247769537919
"20_1","2018",0.524796960502099,0.547935482143483,0.445149828386905,0.00000951422952648085
"20_2","2018",0.916141978946789,0.930372223592863,0.0439712573248905,0.00639529977741623
"20_3","2018",0.886914866340106,0.923808814534763,0.064381213216753,0.000220574437674298
"21_1","2018",0.907292810351242,0.913009466723315,0.0746618360149645,0.0000677997486036514
"21_2","2018",0.605645576275082,0.716730335950892,0.131230319127111,0.0000077787722929936
"21_3","2018",0.436971478769119,0.70876636665222,0.0846954398415663,0
"22_1","2018",0.639672121321925,0.808619795824486,0.0680747879447278,0.0000362679730213165
"22_2","2018",0.885174422752822,0.923569398325096,0.0162349631939713,0.000887116499613152
"22_3","2018",0.879411765544309,0.929441367468925,0.0326574820735579,0
"22_4","2018",0.887939742742787,0.931325982750051,0.0378551135577056,0.00082536020241847
"22_5","2018",0.893327293996775,0.925726740227213,0.0650691049773544,0.00023892909235497
"23_1","2018",0.117030676113136,0.177012484650685,0.114759633622449,0.535196599978408
"23_2","2018",0.0717919858975336,0.155605869427884,0.0451039905498815,0.744074824274901
"23_3","2018",0.119447840979026,0.198618890516464,0.0444101612691369,0.5531492235762
"23_4","2018",0.0225949044582187,0.052074364428101,0.060715516731933,0.791594733951965
"24_1","2018",0.0333674708805725,0.0864630464486828,0.496765249343486,0.0323704591259831
"24_2","2018",0.0467319999323773,0.116622656666557,0.0118120328860904,0.525995846148625
"24_3","2018",0.241146071926059,0.322824970673906,0.0568405846417475,0.323923674304097
"24_4","2018",0.0322344161857739,0.113723391261081,0.145190720717221,0.484677119846051
"24_5","2018",0.0770057350425824,0.105928262083957,0.0141929060835547,0.31367898725914
"25_1","2018",0.0463825134644156,0.0649189770747834,0.877409179445284,0.0395635298230538
"26_1","2018",0.517307816284579,0.687510123730172,0.0672694352957666,0.123744876898097
"26_2","2018",0.408024591165211,0.590730465059718,0.00696340179197127,0.160171259981482
"26_3","2018",0.420795325264867,0.596758102912865,0.253618442703959,0.0686610995278017
"26_4","2018",0.326597727484469,0.497550553284404,0.0293184167987738,0.354240369389566
"27_1","2018",0.585307621994714,0.704911976253828,0.244898115566708,0.020030412997206
"27_10","2018",0.939568494821118,0.975060957360358,0.014367723798003,0.0000678303147597534
"27_2","2018",0.475928741180539,0.527659568045088,0.0165954594180761,0.116368210286086
"27_3","2018",0.477773282377052,0.539044179509469,0.417635799900231,0.0172585141308915
"27_4","2018",0.444275415955892,0.594076856989961,0.0274414916177992,0.177782098750401
"27_5","2018",0.453199738177645,0.617838532862619,0.162789218800746,0.0117289327113047
"27_6","2018",0.815418207325023,0.881929678701428,0.090535680164552,0.000828968175582627
"27_7","2018",0.419376562293262,0.559135942164391,0.0212619153065267,0.238917559218727
"27_8","2018",0.770302117149704,0.841355941241574,0.0148225456110881,0.0818259898363617
"27_9","2018",0.672600829832529,0.815497469134972,0.0216045124463006,0.0131020701935256
"28_1","2018",0.402736314679674,0.50530205752962,0.406604687238428,0.0655947085751564
"28_2","2018",0.584416726246609,0.719368024248198,0.183206565065311,0.080434134358005
"29_1","2018",0.182125969190225,0.328890649005339,0.104257579458211,0.55349908302393
"29_2","2018",0.322309563359806,0.445503744752958,0.177515699618691,0.354362107342286
"3_1","2018",0.438577214593413,0.644397317646042,0.0843586730379184,0.254345356917623
"30_1","2018",0.318905790529599,0.50982912421534,0.22072258670278,0.235140760479596
"31_1","2018",0.235582264021055,0.542860444764994,0.202721328498662,0.0245902535761698
"31_2","2018",0.212152605640198,0.280408811779421,0.706845075536206,0.00635489813082598
"31_3","2018",0.0885883820385784,0.248063155272077,0.069990660532278,0.261950860483206
"31_4","2018",0.28332313691687,0.677200975103876,0.0708354385799827,0.140469521912075
"32_1","2018",0.395844199807512,0.623252189741188,0.228759434393629,0.0324123051155635
"32_2","2018",0.571377451713029,0.868751447990504,0.0287775261444339,0.0438464166233829
"32_3","2018",0.786399345660575,0.908487518043732,0.0287991463582274,0.00808812279194803
"32_4","2018",0.713709829384847,0.891475922552888,0.0274356853613291,0.0352705746274217
"33_1","2018",0.0952768786981961,0.320221409740447,0.182572004442604,0.398773210344073
"34_1","2018",0.579119268377667,0.861073135196123,0.00572424946947038,0
"34_2","2018",0.562047798376073,0.682776263947295,0.214459963650075,0
"34_3","2018",0.552328359962977,0.789159262746422,0.0203563816257162,0
"34_4","2018",0.958946125434461,0.984096088284805,0.00828418645590441,0
"34_5","2018",0.80677478884825,0.908291270871778,0.0149491050085817,0
"35_1","2018",0.636835456160221,0.710780226057533,0.144806690350037,0.0305902123325642
"35_2","2018",0.463998070570072,0.622832401842512,0.0238995472332154,0.212109308886537
"35_3","2018",0.111228330388744,0.32006973368714,0.0124430543187885,0.561827645305501
"35_4","2018",0.0455211979575795,0.124745084462242,0.0152165597550691,0.748163154978685
"35_5","2018",0.330297397492211,0.633054083520196,0.0766010443535007,0.121590699931678
"35_6","2018",0.0182407729687044,0.0615840593967805,0.0286191134789023,0.727167340818224
"35_7","2018",0.116879301766091,0.288553482687992,0.0238630721495103,0.537234580167876
"35_8","2018",0.745780170008612,0.782718015567676,0.140898621164172,0.0468217361390738
"36_1","2018",0.558692618243411,0.808609399196981,0.0425229339179753,0
"36_2","2018",0.202749122466252,0.754285311894428,0.0000645295636568025,0
"36_3","2018",0.491654529335349,0.839018259282711,0.113147283509251,0
"36_4","2018",0.676081124257937,0.797949560308299,0.110341892539386,0
"36_5","2018",0.885838717773453,0.920805320878554,0.00984286950253107,0.0000875033504114722
"36_6","2018",0.240891853761131,0.546994861834164,0,0
"36_7","2018",0.349358864109255,0.669445391347991,0.135780980954897,0.000623824679477997
"37_1","2018",0.948273097222784,0.973522144244458,0.0120598406352798,0.0000829000815860324
"37_2","2018",0.742168135342087,0.802704363625323,0.0225081208664236,0
"37_3","2018",0.670538160265229,0.764145305135027,0.0491152921377266,0
"37_4","2018",0.837057494749882,0.86442888359403,0.0803262392816055,0.00227632757412157
"37_5","2018",0.877648988373726,0.92150096972319,0.0560090158671068,0
"4_1","2018",0.119962941367651,0.40575748929237,0.138253257646279,0.21955862712016
"5_1","2018",0.714668016230935,0.782881232324287,0.145746872119637,0.00874904516821088
"5_2","2018",0.845635417158264,0.953965175005573,0.014360629117708,0.0183299955952295
"5_3","2018",0.846144514975121,0.909009294773815,0.0626348829661122,0.0000837368897685649
"5_4","2018",0.714320436345385,0.880820838734462,0.0200010873905282,0
"5_5","2018",0.920405522441124,0.971981407265082,0.0179265551570048,0.00365288385237089
"5_6","2018",0.93986489566646,0.976731721493383,0.0167583209224517,0
"5_7","2018",0.691970905229012,0.836261949331023,0.0181012085999166,0.0463380024611425
"6_1","2018",0.0473880401790928,0.120818827084932,0.0623320666432075,0.752919281201484
"7_1","2018",0.088042073120623,0.313115542952672,0.0505671823598854,0.538172352344831
"7_2","2018",0.201143046862742,0.523727791929432,0.0101730306131873,0.409953967932568
"7_3","2018",0.492020491989258,0.741256958608203,0.101686445098266,0.0516504223281533
"7_4","2018",0.21797416490109,0.45917914858249,0.166943761751731,0.206379579227058
"7_5","2018",0.346017765290482,0.647948582074747,0.0220531876358348,0.178676565505392
"8_1","2018",0.186013295419101,0.38474707139441,0.0257712161041654,0.00508122355289565
"8_10","2018",0.597108985619853,0.820772621355677,0.00730116961770443,0.00593756767229032
"8_2","2018",0.885018093656786,0.965507042455168,0.0130836384579649,0.00168791436224772
"8_3","2018",0.719531324521907,0.890705630306584,0.0221030840611002,0.00343235197666404
"8_4","2018",0.823682323698997,0.949053434963877,0.0279278347805777,0.00183162133139967
"8_5","2018",0.63570231920047,0.836366785189571,0.0579662713331634,0.000212398030419204
"8_6","2018",0.184754404347704,0.821009358317892,0.0156450338614659,0
"8_7","2018",0.208444354549136,0.795847814395138,0.00297201365990302,0
"8_8","2018",0.333698081616904,0.417294028473213,0.565803586610504,0.000287213366577188
"8_9","2018",0.713518150248583,0.978251716928104,0.0110323714373074,0
"9_1","2018",0.453445944571744,0.684631545263182,0.0309865158354687,0.229775293131422
"9_2","2018",0.292699712307499,0.42086169772019,0.142648510038683,0.383849275930658
"9_3","2018",0.0654428868126936,0.231903315304081,0.0218552658475163,0.558975167802553
"1_1","2019",0.269169212186919,0.557204215871826,0.209529876084979,0.193157464217008
"10_1","2019",0.332510743029776,0.709196581246711,0.0948214524373192,0.115511439359368
"10_2","2019",0.122834848638444,0.330300550432258,0.168168362138506,0.434176725536336
"11_1","2019",0.350123130580852,0.784148165920637,0.0351873048242175,0.0539448743122937
"12_1","2019",0.160879642018703,0.211594756154518,0.0566940392493774,0.655744393679338
"12_2","2019",0.412087024086714,0.433105284670097,0.465981355292025,0.0911166452156692
"12_3","2019",0.49172795693082,0.579152198586318,0.0441218133742536,0.321774479682734
"13_1","2019",0.200785320180711,0.50773466629021,0.140635472075591,0.34400427589805
"14_1","2019",0.0536471709405228,0.182112327281751,0.100122696962133,0.537230668705568
"15_1","2019",0.332152625575672,0.467872912159321,0.30065070807308,0.0850287835370325
"16_1","2019",0.85294513783585,0.886338653282963,0.0947551769597614,0.00122185469812471
"16_2","2019",0.889019644477406,0.954640965991947,0.0231830705073574,0.00854543298974824
"16_3","2019",0.899200900877898,0.949196898252498,0.0296272339445875,0.000123517504202071
"17_1","2019",0.122613647000696,0.565241775807997,0.0554068546997806,0.325975285231084
"18_1","2019",0.490117584649239,0.786830001993352,0.0653991547673049,0.00102295908041265
"18_2","2019",0.579173007407248,0.865497380381431,0.0454965909553749,0.0000176930229191766
"18_3","2019",0.946181668903289,0.973025570967919,0.0223291398437434,0.0000536893767077398
"19_1","2019",0.668869703355959,0.811838613360407,0.0148161179806942,0.0267398449265666
"19_2","2019",0.427224880048284,0.486693858711351,0.457606392814526,0.00111792367549775
"19_3","2019",0.822684787629282,0.842124631980658,0.155815213878489,0.00002182157355257
"19_4","2019",0.372537933368175,0.649899504494597,0.0123245470305705,0.148017635720146
"19_5","2019",0.281408430792489,0.400038706464653,0.00697271271383118,0.0177784182662386
"19_6","2019",0.834346756926146,0.930020942235832,0.028740271333029,0.00771727337390686
"2_1","2019",0.655804371465792,0.748056326703706,0.193088204366549,0.00784030854568739
"2_2","2019",0.714746830907284,0.835747167726563,0.0323401790547941,0.079256555011833
"2_3","2019",0.79341946917545,0.864434412418393,0.0602869395225133,0.0293389221324095
"2_4","2019",0.826421016553782,0.922309188220168,0.0306319804373033,0.0189120388549893
"2_5","2019",0.190141768669484,0.284435260838528,0.0369104810125752,0.542671061286109
"20_1","2019",0.529795004442142,0.552922127483058,0.440271103592898,0.0000111067266106152
"20_2","2019",0.921541743317698,0.935580803231176,0.0376275549200247,0.00677171695195303
"20_3","2019",0.892701720568154,0.928621912121716,0.0597395821704976,0.000211168330275151
"21_1","2019",0.912596049875903,0.91828230800753,0.0695262431343602,0.0000699264713850844
"21_2","2019",0.607348183591322,0.722581870863082,0.123985866528043,0.00000794042027027746
"21_3","2019",0.440088374371548,0.724977240421332,0.0771307452405065,0
"22_1","2019",0.639594340536408,0.809728348947973,0.0630971520765999,0.0000367346238604388
"22_2","2019",0.883491217113119,0.920746161658993,0.0146451407156101,0.000983371599644893
"22_3","2019",0.880765648895321,0.929423271843602,0.0316595316780178,0
"22_4","2019",0.895249032323045,0.937308905989219,0.0320826208111884,0.000818049940268046
"22_5","2019",0.904581928019427,0.935852757228448,0.0542930300130769,0.000262042645397266
"23_1","2019",0.115203814683595,0.172524624648015,0.111601760777779,0.545279332709075
"23_2","2019",0.0696715869703618,0.151525221725214,0.0402025402577082,0.755257970917455
"23_3","2019",0.116122534231307,0.195159149741643,0.0394878056382366,0.563221769139158
"23_4","2019",0.0203874353882904,0.0478397623619773,0.0518040720922366,0.810240031092438
"24_1","2019",0.0337170406953317,0.0873952494887946,0.485843418253339,0.034342560206015
"24_2","2019",0.0446827007347377,0.112143664468395,0.00890122343039899,0.53386986619866
"24_3","2019",0.233264971339385,0.311941041008149,0.0517099607395145,0.337473423000593
"24_4","2019",0.0323350998528941,0.11412764935844,0.140722910601051,0.489907192984205
"24_5","2019",0.0701813075891471,0.0971981670345426,0.0112205027644716,0.327613449542692
"25_1","2019",0.0451422848092284,0.0636598532697759,0.877718199590709,0.0404253779848093
"26_1","2019",0.516160738037704,0.687702011705243,0.06226973132897,0.127657371613014
"26_2","2019",0.397779013121274,0.579570853298503,0.00547406527735078,0.168177262984473
"26_3","2019",0.426270861543393,0.606008091266386,0.240017017878421,0.071447986520838
"26_4","2019",0.320880971567741,0.491713115236793,0.0275859197930629,0.362918758644905
"27_1","2019",0.585520401041125,0.705882413770364,0.242326208800899,0.0207897928496591
"27_10","2019",0.944131260698143,0.978037264345616,0.0110271407325747,0.0000667715050342176
"27_2","2019",0.476828070412281,0.523787453379985,0.0129463486751596,0.123198213584492
"27_3","2019",0.48203867529991,0.543096989175691,0.413062219951351,0.0182284798958315
"27_4","2019",0.437584461304917,0.584739382872562,0.0254730047415682,0.185644278618462
"27_5","2019",0.453990172442892,0.621343020945112,0.148828000476513,0.0131523456701498
"27_6","2019",0.823075193817283,0.889081920979569,0.0815434126713193,0.000930137214648571
"27_7","2019",0.413954805231068,0.555247441209128,0.0188962080469555,0.240765968403994
"27_8","2019",0.768693218450768,0.839873465391233,0.0109824911655024,0.0857332670941993
"27_9","2019",0.675115980061366,0.818035728913736,0.0192441665967488,0.0133923482754437
"28_1","2019",0.406110766711543,0.510006336648921,0.399469716411678,0.0673606057966754
"28_2","2019",0.5869270461084,0.726741487486501,0.173899690627127,0.0830312967250833
"29_1","2019",0.179781287855217,0.32508595314408,0.0924884068136679,0.569356159446322
"29_2","2019",0.322806550804683,0.448498786793116,0.167686365852933,0.362035062155451
"3_1","2019",0.438674102812053,0.64534583451829,0.0799890077580443,0.257734642610813
"30_1","2019",0.321096274843584,0.513538153231705,0.212652616500757,0.23916241217683
"31_1","2019",0.237532729662359,0.547420214323763,0.19242488473742,0.0259129666661337
"31_2","2019",0.214406664033226,0.283833957384287,0.70346423033819,0.00627639448369028
"31_3","2019",0.0868644185178062,0.242033598879449,0.0582839110720171,0.27302541366734
"31_4","2019",0.283225995689977,0.681864732169168,0.0616179337161494,0.144558888476102
"32_1","2019",0.399381710634905,0.626156053671621,0.223197915067294,0.0341735564872326
"32_2","2019",0.573604506424461,0.870130640752557,0.0240764619240901,0.0471932560722772
"32_3","2019",0.785305892549824,0.911867414908085,0.0223322673082098,0.00855164365635243
"32_4","2019",0.717517669660167,0.89412867041153,0.0229086177746924,0.0364592020913304
"33_1","2019",0.0947824870055826,0.319308317427389,0.176968801977706,0.405289818090383
"34_1","2019",0.572887845097036,0.859595283287015,0.0044715756445142,0
"34_2","2019",0.562805006595407,0.686626732137074,0.20713312149213,0
"34_3","2019",0.54890981725296,0.791249623281851,0.0154785098317932,0
"34_4","2019",0.960008392191706,0.985198267798696,0.00717431531709415,0
"34_5","2019",0.803931585274819,0.907666977969362,0.0120159873951802,0
"35_1","2019",0.635349215178331,0.71173514059734,0.135947249392841,0.0334789421423209
"35_2","2019",0.452366551840073,0.613076745226211,0.0169606022679347,0.223311898685693
"35_3","2019",0.106454903211023,0.307226117666697,0.0118403900617328,0.576112477498611
"35_4","2019",0.0379674207883748,0.109507243683311,0.0100060564108475,0.767034820524508
"35_5","2019",0.321323146999109,0.630343842647369,0.0639910904128121,0.129161379889048
"35_6","2019",0.0190723167315894,0.0626114701878471,0.0240557998870228,0.726870852557211
"35_7","2019",0.11210554629629,0.275428974965879,0.0217013586182295,0.547887935446984
"35_8","2019",0.754949490389272,0.793632826908759,0.125808438983702,0.0488520600591376
"36_1","2019",0.561500701345298,0.812662558525568,0.0391431684110481,0
"36_2","2019",0.203021878052721,0.756941694607337,0.0000547789856199222,0
"36_3","2019",0.498655923002442,0.847066254168387,0.105144573690162,0
"36_4","2019",0.687560747151939,0.808009170444827,0.1022955853944,0
"36_5","2019",0.89479373691756,0.928628224127993,0.00636042128424417,0.0000987148571947803
"36_6","2019",0.240329098615193,0.548008327856082,0,0
"36_7","2019",0.358202011731473,0.678412057864725,0.122965360369545,0.000750357153884207
"37_1","2019",0.950399505166479,0.975586715571619,0.0107540141370662,0.0000913710392451786
"37_2","2019",0.74321593571711,0.803305573317829,0.0201505605299252,0
"37_3","2019",0.670808986923807,0.766537003509504,0.0473028988642855,0
"37_4","2019",0.836637236728738,0.863514044098935,0.0791265022531594,0.00235877314090667
"37_5","2019",0.880112126138643,0.926436326016569,0.050126127864676,0
"4_1","2019",0.11868702203433,0.403148388261504,0.13503915031321,0.223757788675833
"5_1","2019",0.713668650687198,0.784580616665488,0.136264399075191,0.00982578875335344
"5_2","2019",0.845628005541884,0.956366195140042,0.0129934810407733,0.0178085462419949
"5_3","2019",0.854915890596183,0.917747165268429,0.0533714543168509,0.0000884464329721324
"5_4","2019",0.715493796733369,0.882413747665947,0.0176246936388934,0
"5_5","2019",0.921014909929921,0.974911501418737,0.0141945147132494,0.00396045667852346
"5_6","2019",0.941731768857399,0.978568570849104,0.0148786431665318,0
"5_7","2019",0.68133797484321,0.827040956503228,0.0163917528454462,0.0503082373437423
"6_1","2019",0.044954394154951,0.115288631581633,0.0581553934661703,0.763183799257974
"7_1","2019",0.0856972339601056,0.309200136377661,0.047932633133302,0.545519989520697
"7_2","2019",0.19374292116235,0.51474529557967,0.00777782899937582,0.422877513593463
"7_3","2019",0.492135202894377,0.745218151889658,0.0925597117579125,0.0544602830264981
"7_4","2019",0.216519892473187,0.460043858084094,0.163101053149062,0.20951560973593
"7_5","2019",0.346436577851301,0.645972454860191,0.0190186038753825,0.183161838894686
"8_1","2019",0.18704477584789,0.385334375148489,0.016300710298775,0.00527792181662507
"8_10","2019",0.600313137501201,0.82573370275875,0.00513099789212079,0.00635778895281599
"8_2","2019",0.884605919921851,0.967469605631799,0.00956469990669098,0.00178957405200079
"8_3","2019",0.71989304347539,0.887581197966495,0.0174611839871183,0.00367504307442977
"8_4","2019",0.82657003643304,0.951282368880497,0.0255300194001227,0.0019102901036577
"8_5","2019",0.637110503129321,0.844483912496571,0.0476059668924437,0.000250796007639589
"8_6","2019",0.18684814170935,0.825017781219223,0.0100885488931156,0
"8_7","2019",0.191716371401435,0.794267302151238,0.00197254731693553,0
"8_8","2019",0.329999848690158,0.416049308220297,0.56811169498055,0.000277162566827717
"8_9","2019",0.713733570592362,0.982247952392875,0.00708357469789605,0
"9_1","2019",0.455478083903767,0.686889661261241,0.0270092618441355,0.232574616611252
"9_2","2019",0.285818927970808,0.411799403670641,0.135724487218994,0.399411102662421
"9_3","2019",0.0629563153655678,0.226215384400392,0.0210089108480135,0.561367793532842
